Sku,ExternalKey,MPN,Gtin,Name,ProductTypeDescription,Price DO,Price DD,UpdateUTC
V40556,V40556,40556,6151906669694,Vikan 4055 Nylon handschraper 80mm,SimpleProduct,Not Found,"€ 2,04","12/15/2025, 11:22 PM"
V56005,V56005,56005,6151906672601,Vikan 5600-2 schop 115cm groot blad,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V77255,V77255,77255,6151906682631,Vikan 7725-5 hygiene vloertrekker 70cm flexibele nek,SimpleProduct,Not Found,"€ 18,31","12/15/2025, 11:22 PM"
V29912Q,V29912Q,29912Q,6151906682655,Vikan Hygiene 29912Q steel 150cm Nito,SimpleProduct,Not Found,"€ 38,41","12/15/2025, 11:22 PM"
V45882,V45882,45882,6151906715742,Vikan handveger,SimpleProduct,Not Found,"€ 25,42","12/15/2025, 11:22 PM"
V70616,V70616,70616,6151906747729,Vikan Hygiene 7061-6 vloerschrobber 30cm,SimpleProduct,Not Found,"€ 4,39","12/15/2025, 11:22 PM"
V41674,V41674,41674,6151906768762,Vikan 4167 handborstel waterabsorberende zachte vezel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V70332,V70332,70332,6151906838885,Vikan Hygiene 7033-2 wormhuisborstel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V212049,V212049,212049,6151906849898,Vikan 21204-9 schroefstuk voor steel,SimpleProduct,Not Found,"€ 103,04","12/15/2025, 11:22 PM"
V41835,V41835,41835,6151906852850,Vikan zachte afwasborstel met lange steel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V70664,V70664,70664,6151906874890,"Vikan Hygiene 7066-4 vloerveger, zacht",SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V211149,V211149,211149,6151906940953,"Vikan Transport 21114-9 schroefring,",SimpleProduct,Not Found,"€ 103,04","12/15/2025, 11:22 PM"
V56854,V56854,56854,6151906955988,Vikan Hygiene 5685-4 schepbak,SimpleProduct,Not Found,"€ 37,01","12/15/2025, 11:22 PM"
V70444,V70444,70444,6151906962948,"Vikan Hygiene 7044-2 luiwagen hard 24,5 cm",SimpleProduct,Not Found,"€ 22,80","12/15/2025, 11:22 PM"
V567599,V567599,567599,6151906977942,Vikan Hygiene 567599 handschep,SimpleProduct,Not Found,"€ 178,70","12/15/2025, 11:22 PM"
V3182S,V3182S,3182S,6151907026045,"Vikan Classic 3182-S veger 50cm, medium",SimpleProduct,Not Found,"€ 31,19","12/15/2025, 11:22 PM"
V45883,V45883,45883,6151907027080,Vikan handveger,SimpleProduct,Not Found,"€ 25,42","12/15/2025, 11:22 PM"
V70614,V70614,70614,6151907043011,Vikan Hygiene 7061-4 vloerschrobber 30cm,SimpleProduct,Not Found,"€ 4,39","12/15/2025, 11:22 PM"
V77235,V77235,77235,6151907050002,Vikan 77235 vloertrekker 50cm flexibele nek,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V70452,V70452,70452,6151907051054,Vikan Hygiene resin 7045-2 vloerveger,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V56215,V56215,56215,6151907053003,"Vikan Hygiene 5621-5 schop D-grip,",SimpleProduct,Not Found,"€ 68,14","12/15/2025, 11:22 PM"
V29757,V29757,29757,6151907085080,Vikan Hygiene 2975-7 steel 1675-2780mm,SimpleProduct,Not Found,"€ 16,60","12/15/2025, 11:22 PM"
V6157,V6157,6157,6151907149188,Vikan Hygiene 615-7 ophangrek oranje,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V56312,V56312,56312,6151907192122,"Vikan Hygiene 5631-2 schop T-grip,",SimpleProduct,Not Found,"€ 9,38","12/15/2025, 11:22 PM"
V2520H,V2520H,2520H,6151907263211,"Vikan Classic 2520H bezem 47cm,",SimpleProduct,Not Found,"€ 59,45","12/15/2025, 11:22 PM"
V77234,V77234,77234,6151907263297,Vikan 77234 vloertrekker 50cm flexibele nek,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V41886,V41886,41886,6151907269206,Vikan Hygiene resin 4188-6 afwasborstel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V2991Q3,V2991Q3,2991Q3,6151907272244,Vikan Hygiene 2991Q-3 steel 150cm,SimpleProduct,Not Found,"€ 57,03","12/15/2025, 11:22 PM"
V290400,V290400,290400,6151907353349,Swish 290400 telescoopsteel 65-110cm click-fit,SimpleProduct,Not Found,"€ 91,48","12/15/2025, 11:22 PM"
V41884,V41884,41884,6151907354339,Vikan Hygiene resin 4188-4 afwasborstel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V41673,V41673,41673,6151907373316,Vikan 4167 handborstel waterabsorberende zachte vezel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V56707,V56707,56707,6151907378397,Vikan Hygiene 5670-7 handschep oranje,SimpleProduct,Not Found,"€ 9,15","12/15/2025, 11:22 PM"
V56314,V56314,56314,6151907441442,"Vikan Hygiene 5631-4 schop T-grip,",SimpleProduct,Not Found,"€ 12,44","12/15/2025, 11:22 PM"
V3187S,V3187S,3187S,6151907472439,"Vikan Classic 3187-S veger 50cm, hard",SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V40552,V40552,40552,6151907488416,Vikan 4055 Nylon handschraper 80mm,SimpleProduct,Not Found,"€ 2,04","12/15/2025, 11:22 PM"
V45575,V45575,45575,6151907499481,Vikan lange resin handveger,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V56102,V56102,56102,6151907527573,Schop Vikan 56102 lange steel 111cm blad groen,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V41832,V41832,41832,6151907621660,Vikan zachte afwasborstel met lange steel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V77636,V77636,77636,6151907630648,Vikan 7763-6 klassieke vloertrekker 50cm flexibel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V41695,V41695,41695,6151907652633,"Vikan ergonomische handborstel hard 9,5 x 33cm",SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V77239,V77239,77239,6151907654699,Vikan 7723-9 vloertrekker 50cm flexibele nek,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V70335,V70335,70335,6151907762745,Vikan Hygiene 7033-5 wormhuisborstel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V77653,V77653,77653,6151907775745,Vikan 7765-3 klassieke vloertrekker 70cm,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V213855,V213855,213855,6151907776773,"vikan vhs schroefdop, ,",SimpleProduct,Not Found,"€ 14,50","12/15/2025, 11:22 PM"
V70463,V70463,70463,6151907845844,Vikan Hygiene resin 7046-3 schrobber,SimpleProduct,Not Found,"€ 22,80","12/15/2025, 11:22 PM"
V29369,V29369,29369,6151907868898,Vikan Hygiene 2936-9 steel 130cm,SimpleProduct,Not Found,"€ 12,75","12/15/2025, 11:22 PM"
V77634,V77634,77634,6151907888834,Vikan 7763-4 klassieke vloertrekker 50cm flexibel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V376210,V376210,376210,6151907892879,Vikan ErgoClean 376210 klittenband 25cm,SimpleProduct,Not Found,"€ 162,21","12/15/2025, 11:22 PM"
V70666,V70666,70666,6151907961926,"Vikan Hygiene 7066-6 vloerveger, zacht",SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V2120H,V2120H,2120H,6151907979914,Vikan Classic 2120H Sherbro bezem 47cm,SimpleProduct,Not Found,"€ 3,58","12/15/2025, 11:22 PM"
V41693,V41693,41693,6151907983973,"Vikan ergonomische handborstel hard 9,5 x 33cm",SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V41902,V41902,41902,6151907991930,Vikan Hygiene 4190-2 afwasborstel 7x27cm,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V41803,V41803,41803,6151908080008,Vikan Hygiene resin 4180-3 afwasborstel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V41883,V41883,41883,6151908114147,Vikan Hygiene resin 4188-3 afwasborstel,SimpleProduct,Not Found,"€ 15,75","12/15/2025, 11:22 PM"
V2117H,V2117H,2117H,6151908127192,"Vikan Classic 2117H Sherbro bezem 35cm,",SimpleProduct,Not Found,"€ 19,87","12/15/2025, 11:22 PM"
V70885240,V70885240,70885240,6151908131182,Vikan Transport 708852-40cm vloertrekker,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V45885,V45885,45885,6151908165170,Vikan handveger,SimpleProduct,Not Found,"€ 24,03","12/15/2025, 11:22 PM"
UG941005,UG941005,UG941005,6151908174141,UG941005 Grijper NiftyNabber TRIGGER-GREEP UNGER NT100 102 cm,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V70442,V70442,70442,6151908213246,"Vikan Hygiene 7044-2 luiwagen hard 24,5 cm",SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V77633,V77633,77633,6151908286257,Vikan 7763-3 klassieke vloertrekker 50cm flexibel,SimpleProduct,Not Found,"€ 34,84","12/15/2025, 11:22 PM"
V70445,V70445,70445,6151908299257,"Vikan Hygiene 7044-2 luiwagen hard 24,5 cm",SimpleProduct,Not Found,"€ 22,80","12/15/2025, 11:22 PM"
V29916Q,V29916Q,29916Q,6151908324348,Vikan Hygiene 29916Q steel 150cm Nito,SimpleProduct,Not Found,"€ 57,03","12/15/2025, 11:22 PM"
V77254,V77254,77254,6151908344384,Vikan 7725-4 hygiene vloertrekker 70cm flexibele nek,SimpleProduct,Not Found,"€ 18,31","12/15/2025, 11:22 PM"
V45887,V45887,45887,6151908411413,Vikan handveger oranje,SimpleProduct,Not Found,"€ 25,42","12/15/2025, 11:22 PM"
V475118,V475118,475118,6151908416494,Vikan ErgoClean 475118 raamwasser T-stuk 25 cm,SimpleProduct,Not Found,"€ 162,21","12/15/2025, 11:22 PM"
V41903,V41903,41903,6151908439486,Vikan Hygiene 4190-2 afwasborstel 7x27cm,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V41905,V41905,41905,6151908531562,Vikan Hygiene 4190-2 afwasborstel 7x27cm,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V405199,V405199,405199,6151908611622,Vikan Hygiene 405199 flex. handschraper,SimpleProduct,Not Found,"€ 36,13","12/15/2025, 11:22 PM"
V70613,V70613,70613,6151908611639,Vikan Hygiene 7061-3 vloerschrobber 30cm,SimpleProduct,Not Found,"€ 4,39","12/15/2025, 11:22 PM"
V40555,V40555,40555,6151908627609,Vikan 4055 Nylon handschraper 80mm,SimpleProduct,Not Found,"€ 2,04","12/15/2025, 11:22 PM"
V70443,V70443,70443,6151908693673,"Vikan Hygiene 7044-2 luiwagen hard 24,5 cm",SimpleProduct,Not Found,"€ 22,80","12/15/2025, 11:22 PM"
V77639,V77639,77639,6151908730712,Vikan 7763-9 klassieke vloertrekker 50cm flexibel,SimpleProduct,Not Found,"€ 29,91","12/15/2025, 11:22 PM"
V56004,V56004,56004,6151908770701,Vikan 5600-2 schop 115cm groot blad,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V41834,V41834,41834,6151908774754,Vikan zachte afwasborstel met lange steel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V41836,V41836,41836,6151908788737,Vikan zachte afwasborstel met lange steel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V56853,V56853,56853,6151908811879,Vikan Hygiene 5685-3 schepbak,SimpleProduct,Not Found,"€ 27,77","12/15/2025, 11:22 PM"
V77253,V77253,77253,6151908830825,Vikan 7725-3 hygiene vloertrekker 70cm flexibele nek,SimpleProduct,Not Found,"€ 18,31","12/15/2025, 11:22 PM"
V77652,V77652,77652,6151908853831,Vikan 7765 klassieke vloertrekker 70cm flexibele nek,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V56105,V56105,56105,6151908864820,Schop Vikan 56105 lange steel 111cm blad wit,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V41885,V41885,41885,6151908879800,Vikan Hygiene resin 4188-5 afwasborstel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V41824,V41824,41824,6151908895848,"Vikan Hygiene 4182-2 borstel hard 7x41,5cm",SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V77654,V77654,77654,6151908929987,Vikan 7765-4 klassieke vloertrekker 70cm,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V56212,V56212,56212,6151908969990,"Vikan Hygiene 5621-2 schop D-grip,",SimpleProduct,Not Found,"€ 8,60","12/15/2025, 11:22 PM"
V549425,V549425,549425,6151909075034,"Vikan ErgoClean 549425 DAMP 41, mop 25cm",SimpleProduct,Not Found,"€ 114,19","12/15/2025, 11:22 PM"
V3117S,V3117S,3117S,6151909083053,Vikan Classic 3117-S veger 60cm hard,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V77635,V77635,77635,6151909096022,Vikan 7763-5 klassieke vloertrekker 50cm flexibel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V454618,V454618,454618,6151909157150,Vikan ErgoClean 454618 vervangingskop,SimpleProduct,Not Found,"€ 142,08","12/15/2025, 11:22 PM"
V216124,V216124,216124,6151909190157,Vikan Transport 21612-4 rode dop steel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V70662,V70662,70662,6151909230273,Vikan Hygiene vloerveger zacht 30cm,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V41822,V41822,41822,6151909245246,"Vikan Hygiene 4182-2 borstel hard 7x41,5cm",SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V3177S,V3177S,3177S,6151909267293,"Vikan Classic 3177-S veger 40cm, hard",SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V7116,V7116,7116,6151909292219,Vikan Hygiene 0711-6 spuitpistool,SimpleProduct,Not Found,"€ 4,89","12/15/2025, 11:22 PM"
V567799,V567799,567799,6151909294244,Vikan Hygiene 567799 handschep,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:22 PM"
V29914Q,V29914Q,29914Q,6151909297207,Vikan Hygiene 29914Q steel 150cm Nito,SimpleProduct,Not Found,"€ 33,67","12/15/2025, 11:23 PM"
V56855,V56855,56855,6151909317349,Vikan Hygiene 5685-5 schepbak,SimpleProduct,Not Found,"€ 37,01","12/15/2025, 11:23 PM"
V213849,V213849,213849,6151909370320,Vikan Transport 21384-9 schroefstuk voor,SimpleProduct,Not Found,"€ 174,74","12/15/2025, 11:22 PM"
V41882,V41882,41882,6151909416479,Vikan Hygiene resin 4188-2 afwasborstel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V70466,V70466,70466,6151909459407,Vikan Hygiene resin 7046-6 schrobber,SimpleProduct,Not Found,"€ 22,80","12/15/2025, 11:23 PM"
V41805,V41805,41805,6151909513550,Vikan Hygiene resin 4180-5 afwasborstel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V41833,V41833,41833,6151909535521,Vikan zachte afwasborstel met lange steel,SimpleProduct,Not Found,"€ 16,81","12/15/2025, 11:23 PM"
V41804,V41804,41804,6151909611652,Vikan Hygiene resin 4180-4 afwasborstel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V70612,V70612,70612,6151909615629,Vikan Hygiene 7061-2 vloerschrobber medium 30cm,SimpleProduct,Not Found,"€ 4,39","12/15/2025, 11:23 PM"
V549440,V549440,549440,6151909621606,"Vikan ErgoClean 549440 DAMP 41, mop 40cm",SimpleProduct,Not Found,"€ 66,63","12/15/2025, 11:23 PM"
V40553,V40553,40553,6151909664634,Vikan 4055 Nylon handschraper 80mm,SimpleProduct,Not Found,"€ 2,04","12/15/2025, 11:23 PM"
V70885260,V70885260,70885260,6151909694617,Vikan Transport 708852-60cm vloertrekker,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V213859,V213859,213859,6151909710737,Vikan Transport 21385-9 schroefdop,SimpleProduct,Not Found,"€ 14,50","12/15/2025, 11:23 PM"
V70333,V70333,70333,6151909772766,Vikan Hygiene 7033-3 wormhuisborstel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V31029,V31029,31029,6151909810819,Vikan Classic 3102-9 steelhouder,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V41825,V41825,41825,6151909831838,"Vikan Hygiene 4182-2 borstel hard 7x41,5cm",SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V70615,V70615,70615,6151909866892,Vikan Hygiene 7061-5 vloerschrobber 30cm,SimpleProduct,Not Found,"€ 4,39","12/15/2025, 11:23 PM"
V580318,V580318,580318,6151909887835,Vikan ErgoClean 580318 Compact Basic,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V77232,V77232,77232,6151909916962,Vikan 7723 hygiene vloertrekker 50cm flexibele nek,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V77632,V77632,77632,6151909935987,Vikan 7763-2 klassieke vloertrekker 50cm flexibel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V41676,V41676,41676,6151909963973,Vikan 4167 handborstel waterabsorberende zachte vezel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V56103,V56103,56103,6151909979950,Schop Vikan 56103 lange steel 111cm blad blauw,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V70453,V70453,70453,6151909984978,Vikan Hygiene resin 7045-3 vloerveger,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V30897,V30897,30897,6151910016057,Vikan Hygiene 3089-7 afwasborstel oranje,SimpleProduct,Not Found,"€ 5,30","12/15/2025, 11:23 PM"
V40611,V40611,40611,6151910037014,Vikan 4061 handschraper 100mm metaaldectecteerbaar,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V3239,V3239,3239,6151910046009,"Vikan Classic 3239 blokborstel, zacht",SimpleProduct,Not Found,"€ 31,07","12/15/2025, 11:23 PM"
V70462,V70462,70462,6151910148192,Vikan Hygiene resin 7046-2 schrobber,SimpleProduct,Not Found,"€ 22,80","12/15/2025, 11:23 PM"
V56006,V56006,56006,6151910181175,Vikan 5600-2 schop 115cm groot blad,SimpleProduct,Not Found,"€ 57,44","12/15/2025, 11:23 PM"
V45572,V45572,45572,6151910197190,Vikan lange resin handveger,SimpleProduct,Not Found,"€ 11,82","12/15/2025, 11:23 PM"
V295618,V295618,295618,6151910288270,Vikan korte ergonomische telescoopsteel 50-80cm click-fit,SimpleProduct,Not Found,"€ 34,65","12/15/2025, 11:23 PM"
V70465,V70465,70465,6151910358324,Vikan Hygiene resin 7046-5 schrobber,SimpleProduct,Not Found,"€ 22,80","12/15/2025, 11:23 PM"
V77656,V77656,77656,6151910366350,Vikan 7765-6 klassieke vloertrekker 70cm,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V56856,V56856,56856,6151910370371,Vikan Hygiene 5685-6 schepbak,SimpleProduct,Not Found,"€ 37,01","12/15/2025, 11:23 PM"
V70454,V70454,70454,6151910376311,Vikan Hygiene resin 7045-4 vloerveger,SimpleProduct,Not Found,"€ 26,68","12/15/2025, 11:23 PM"
V56104,V56104,56104,6151910387300,Schop Vikan 56104 lange steel 111cm blad rood,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V3817,V3817,3817,6151910422476,Vikan Classic 3817 werkborstel hard,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V55901800,V55901800,55901800,6151910493438,Vikan ErgoClean 559018 stoffer/blik comb,SimpleProduct,Not Found,"€ 52,84","12/15/2025, 11:23 PM"
V563199,V563199,563199,6151910551541,Vikan Hygiene 563199 schop T-grip detec,SimpleProduct,Not Found,"€ 14,85","12/15/2025, 11:23 PM"
V216154,V216154,216154,6151910588561,"Vikan Transport 21615-4 schroefdop,",SimpleProduct,Not Found,"€ 5,26","12/15/2025, 11:23 PM"
V583412,V583412,583412,6151910643604,Vikan ErgoClean 583412 uitbreidingsset,SimpleProduct,Not Found,"€ 69,12","12/15/2025, 11:23 PM"
V212043,V212043,212043,6151910653634,Vikan 21204-3 schroefstuk voor steel,SimpleProduct,Not Found,"€ 278,43","12/15/2025, 11:23 PM"
V70455,V70455,70455,6151910666658,Vikan Hygiene resin 7045-5 vloerveger,SimpleProduct,Not Found,"€ 26,68","12/15/2025, 11:23 PM"
V41696,V41696,41696,6151910728783,"Vikan ergonomische handborstel hard 9,5 x 33cm",SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V41692,V41692,41692,6151910732735,"Vikan ergonomische handborstel hard 9,5 x 33cm",SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V296288,V296288,296288,6151910738713,Vikan 296288 Ultra Hygiene steel 150cm grijs,SimpleProduct,Not Found,"€ 26,43","12/15/2025, 11:23 PM"
V211139,V211139,211139,6151910754799,"Vikan Transport 21113-9, elleboog,",SimpleProduct,Not Found,"€ 132,16","12/15/2025, 11:23 PM"
V56317,V56317,56317,6151910759749,"Vikan Hygiene 5631-7 schop T-grip,",SimpleProduct,Not Found,"€ 68,14","12/15/2025, 11:23 PM"
V56002,V56002,56002,6151910799769,Vikan 5600-2 schop 115cm groot blad,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V3654,V3654,3654,6151910812833,"Vikan Classic 3654 luiwagen 30cm, hard,",SimpleProduct,Not Found,"€ 5,26","12/15/2025, 11:23 PM"
V77236,V77236,77236,6151910888883,Vikan 77236 vloertrekker 50cm flexibele nek,SimpleProduct,Not Found,"€ 32,89","12/15/2025, 11:23 PM"
V45584,V45584,45584,6151910926974,Vikan Hygiene resin 4558-4 handveger,SimpleProduct,Not Found,"€ 25,42","12/15/2025, 11:23 PM"
V41675,V41675,41675,6151910961968,Vikan 4167 handborstel waterabsorberende zachte vezel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V41906,V41906,41906,6151910963955,Vikan Hygiene 4190-2 afwasborstel 7x27cm,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V56313,V56313,56313,6151911051071,"Vikan Hygiene 5631-3 schop T-grip,",SimpleProduct,Not Found,"€ 10,53","12/15/2025, 11:23 PM"
V380200,V380200,380200,6151911133104,Vikan ErgoClean 380200 soft pad 55cm,SimpleProduct,Not Found,"€ 27,01","12/15/2025, 11:23 PM"
V549400,V549400,549400,6151911221207,Vikan Damp 41 pocketmop 40cm,SimpleProduct,Not Found,"€ 162,81","12/15/2025, 11:23 PM"
V580314,V580314,580314,6151911312301,Vikan 580314 COMPACT 40 trolley,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V45583,V45583,45583,6151911313346,Vikan Hygiene resin 4558-3 handveger,SimpleProduct,Not Found,"€ 25,42","12/15/2025, 11:23 PM"
V70336,V70336,70336,6151911320382,Vikan Hygiene 7033-6 wormhuisborstel,SimpleProduct,Not Found,"€ 26,68","12/15/2025, 11:23 PM"
V41802,V41802,41802,6151911330305,Vikan Hygiene resin 4180-2 afwasborstel,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V45886,V45886,45886,6151911331302,Vikan handveger,SimpleProduct,Not Found,"€ 25,42","12/15/2025, 11:23 PM"
V56003,V56003,56003,6151911336352,Vikan 5600-2 schop 115cm groot blad,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V70456,V70456,70456,6151911348362,Vikan Hygiene resin 7045-6 vloerveger,SimpleProduct,Not Found,"€ 26,68","12/15/2025, 11:23 PM"
V211145,V211145,211145,6151911367318,"Vikan Hygiene 21114-5 schroefring,",SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V45884,V45884,45884,6151911383363,Vikan handveger,SimpleProduct,Not Found,"€ 25,42","12/15/2025, 11:23 PM"
V40554,V40554,40554,6151911433440,Vikan 4055 Nylon handschraper 80mm,SimpleProduct,Not Found,"€ 2,04","12/15/2025, 11:23 PM"
V212045,V212045,212045,6151911462471,Vikan 21204-5 schroefstuk voor steel,SimpleProduct,Not Found,"€ 278,43","12/15/2025, 11:23 PM"
V70663,V70663,70663,6151911468411,"Vikan Hygiene 7066-3 vloerveger, zacht",SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V29325,V29325,29325,6151911481434,Vikan Hygiene 2932-5 verlengstuk 100cm,SimpleProduct,Not Found,"€ 30,46","12/15/2025, 11:23 PM"
V6520060,V6520060,6520060,6151911583510,Vikan DRY diposable vlakmop 60 cm,SimpleProduct,Not Found,"€ 122,90","12/15/2025, 11:23 PM"
V216164,V216164,216164,6151911677615,"Vikan Transport 21616-4 schroefdop,",SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V56852,V56852,56852,6151911692656,Vikan Hygiene 5685-2 schepbak 1 ltr div.kleuren,SimpleProduct,Not Found,"€ 55,94","12/15/2025, 11:23 PM"
V5583,V5583,5583,5705022039230,Vikan 5583 Classic stofblik kunststof grijs rubber rand 21cm,SimpleProduct,Not Found,Not Found,"12/15/2025, 11:23 PM"
V548725,V548725,548725,5705025487250,Vikan 548725 DAMP 48 Heavy Duty Microvezel Vlakmop 25 cm – Set van 5 Stuks,SimpleProduct,Not Found,"€ 16,93","12/15/2025, 11:23 PM"
V54740,V54740,548740,5705025487403,Copy of Vikan 548740 DAMP 48 Heavy Duty Microvezel Vlakmop 40 cm – Set van 5 Stuks,SimpleProduct,Not Found,"€ 102,39","12/15/2025, 11:23 PM"
V548760,V548760,548760,5705025487601,Copy of Vikan 548760 DAMP 48 Heavy Duty Microvezel Vlakmop 60 cm – Set van 5 Stuks,SimpleProduct,Not Found,"€ 24,36","12/15/2025, 11:23 PM"
